,count,mean,std,min,25%,50%,75%,max
PS5_t1340,2205.0,9.14298820861678,0.5697547485937355,8.333,8.545,9.084,9.821,9.98
PS5_t1341,2205.0,9.14331836734694,0.5695578707262556,8.33,8.545,9.082,9.819,9.981
PS5_t1342,2205.0,9.143613151927436,0.5695046081001233,8.33,8.545,9.076,9.823,9.974
PS5_t1343,2205.0,9.143692063492063,0.5696976742699256,8.333,8.543,9.079,9.821,9.979
PS5_t1344,2205.0,9.143602267573696,0.5701712243975243,8.339,8.542,9.082,9.823,9.97
PS5_t1345,2205.0,9.143285714285714,0.5706082285191132,8.333,8.543,9.085,9.823,9.979
PS5_t1346,2205.0,9.143093424036282,0.5707645550429684,8.332,8.547,9.084,9.823,9.979
PS5_t1347,2205.0,9.142910204081632,0.5705359979562092,8.335,8.547,9.085,9.823,9.976
PS5_t1348,2205.0,9.142881179138321,0.5701788901905573,8.337,8.549,9.087,9.821,9.98
PS5_t1349,2205.0,9.143175963718821,0.5699366848515715,8.331,8.546,9.083,9.82,9.974
PS5_t1350,2205.0,9.143446712018141,0.5697032504313316,8.321,8.542,9.08,9.821,9.98
PS5_t1351,2205.0,9.143673015873015,0.569812018563398,8.331,8.542,9.078,9.821,9.976
PS5_t1352,2205.0,9.143609070294787,0.5701021762699621,8.328,8.545,9.08,9.823,9.972
PS5_t1353,2205.0,9.143414512471654,0.5705562673704966,8.336,8.541,9.083,9.823,9.976
PS5_t1354,2205.0,9.143168253968255,0.5709677756289003,8.331,8.543,9.084,9.823,9.974
PS5_t1355,2205.0,9.142882539682542,0.5709982886438457,8.329,8.545,9.082,9.825,9.976
PS5_t1356,2205.0,9.142878458049886,0.5707305541484858,8.331,8.547,9.085,9.823,9.974
PS5_t1357,2205.0,9.143092063492064,0.5703288112608591,8.332,8.547,9.083,9.823,9.98
PS5_t1358,2205.0,9.143444444444444,0.5701044123987283,8.335,8.54,9.082,9.82,9.977
PS5_t1359,2205.0,9.143813151927437,0.5700598278766088,8.335,8.542,9.077,9.823,9.972
PS5_t1360,2205.0,9.1439179138322,0.5702951396812911,8.334,8.545,9.082,9.821,9.974
PS5_t1361,2205.0,9.143868480725624,0.5707656198985461,8.338,8.545,9.083,9.825,9.975
PS5_t1362,2205.0,9.143573242630385,0.571230373390067,8.333,8.542,9.085,9.823,9.981
PS5_t1363,2205.0,9.143419047619048,0.5713899190259033,8.33,8.542,9.083,9.825,9.977
PS5_t1364,2205.0,9.14323537414966,0.5711694147811974,8.333,8.546,9.085,9.823,9.975
PS5_t1365,2205.0,9.14321224489796,0.5708116767885547,8.335,8.544,9.087,9.823,9.981
PS5_t1366,2205.0,9.143489342403628,0.570513936723867,8.335,8.542,9.084,9.823,9.977
PS5_t1367,2205.0,9.143843083900226,0.5703898910537042,8.335,8.542,9.082,9.823,9.984
PS5_t1368,2205.0,9.14419909297052,0.5705354203547706,8.326,8.545,9.082,9.823,9.976
PS5_t1369,2205.0,9.144238095238094,0.5708030044358195,8.33,8.545,9.082,9.825,9.976
PS5_t1370,2205.0,9.14408888888889,0.5711438425023883,8.336,8.542,9.084,9.823,9.979
PS5_t1371,2205.0,9.143834013605444,0.5715031201631023,8.332,8.545,9.085,9.825,9.977
PS5_t1372,2205.0,9.143645351473921,0.5715517057876494,8.325,8.545,9.082,9.825,9.981
PS5_t1373,2205.0,9.143757823129251,0.5712037400513206,8.336,8.547,9.087,9.825,9.974
PS5_t1374,2205.0,9.143833106575965,0.5707781625035551,8.331,8.545,9.083,9.823,9.979
PS5_t1375,2205.0,9.144104761904762,0.5705127389458149,8.334,8.544,9.082,9.823,9.979
PS5_t1376,2205.0,9.14434648526077,0.5705519437762451,8.328,8.545,9.079,9.825,9.979
PS5_t1377,2205.0,9.144426757369615,0.5708690255947828,8.328,8.545,9.082,9.823,9.982
PS5_t1378,2205.0,9.144271655328797,0.5713000307821751,8.335,8.545,9.082,9.825,9.979
PS5_t1379,2205.0,9.14399455782313,0.5717199715972693,8.326,8.542,9.087,9.826,9.981
PS5_t1380,2205.0,9.143878458049887,0.5718261174805066,8.329,8.545,9.083,9.826,9.977
PS5_t1381,2205.0,9.143667120181405,0.5716004776232723,8.33,8.549,9.087,9.826,9.974
PS5_t1382,2205.0,9.143655782312925,0.5712994444556891,8.331,8.547,9.087,9.825,9.979
PS5_t1383,2205.0,9.143977777777776,0.5710334034647666,8.328,8.542,9.084,9.823,9.98
PS5_t1384,2205.0,9.144238095238094,0.5708967140177154,8.335,8.545,9.082,9.823,9.985
PS5_t1385,2205.0,9.144390022675736,0.5709140482906482,8.324,8.547,9.08,9.823,9.98
PS5_t1386,2205.0,9.144271655328797,0.5713429368492304,8.326,8.54,9.082,9.825,9.977
PS5_t1387,2205.0,9.144086621315193,0.5718592604987762,8.323,8.542,9.085,9.826,9.975
PS5_t1388,2205.0,9.143807256235828,0.5721258551575,8.332,8.544,9.084,9.825,9.979
PS5_t1389,2205.0,9.143638095238096,0.5721757314803729,8.33,8.547,9.084,9.828,9.982
PS5_t1390,2205.0,9.143755555555556,0.5718697551878121,8.33,8.547,9.087,9.826,9.977
PS5_t1391,2205.0,9.143931065759638,0.5715574757266163,8.339,8.545,9.083,9.825,9.984
PS5_t1392,2205.0,9.144445804988662,0.5712277217987628,8.334,8.542,9.08,9.825,9.977
PS5_t1393,2205.0,9.14472925170068,0.5711248673001977,8.333,8.545,9.077,9.826,9.979
PS5_t1394,2205.0,9.144852607709751,0.5712756656469736,8.324,8.545,9.082,9.825,9.982
PS5_t1395,2205.0,9.144720634920633,0.5715622229755997,8.331,8.543,9.083,9.826,9.972
PS5_t1396,2205.0,9.144407709750565,0.5719400480321986,8.329,8.541,9.085,9.826,9.977
PS5_t1397,2205.0,9.144154195011339,0.5721833726754796,8.331,8.545,9.08,9.828,9.979
PS5_t1398,2205.0,9.143885260770976,0.5721548642933678,8.33,8.547,9.085,9.826,9.98
PS5_t1399,2205.0,9.144062131519274,0.5718578815584658,8.334,8.545,9.087,9.826,9.977
PS5_t1400,2205.0,9.144373242630385,0.5715762075877997,8.337,8.542,9.083,9.826,9.981
PS5_t1401,2205.0,9.14467528344671,0.5714533655144401,8.329,8.542,9.08,9.825,9.985
PS5_t1402,2205.0,9.144930612244899,0.571506111254555,8.333,8.546,9.082,9.826,9.981
PS5_t1403,2205.0,9.144903854875283,0.5718275410195248,8.34,8.547,9.082,9.826,9.979
PS5_t1404,2205.0,9.144930612244899,0.572162684998869,8.337,8.546,9.087,9.826,9.977
PS5_t1405,2205.0,9.144665759637187,0.5724173985476826,8.33,8.545,9.083,9.826,9.979
PS5_t1406,2205.0,9.144377324263038,0.5724437838709354,8.334,8.546,9.083,9.828,9.983
PS5_t1407,2205.0,9.144168253968255,0.5722651170095878,8.326,8.547,9.084,9.828,9.975
PS5_t1408,2205.0,9.144320634920634,0.5719776412598924,8.335,8.544,9.083,9.826,9.98
PS5_t1409,2205.0,9.145012698412698,0.5717584354866231,8.328,8.544,9.083,9.825,9.982
PS5_t1410,2205.0,9.145217233560091,0.5717693734363396,8.329,8.549,9.08,9.826,9.985
PS5_t1411,2205.0,9.145234920634921,0.5719561771344114,8.329,8.549,9.083,9.826,9.983
PS5_t1412,2205.0,9.145151020408164,0.5723306003628565,8.332,8.543,9.084,9.826,9.976
PS5_t1413,2205.0,9.14491111111111,0.5726576224331186,8.333,8.543,9.087,9.826,9.981
PS5_t1414,2205.0,9.144741950113378,0.5729609375966409,8.33,8.545,9.082,9.828,9.981
PS5_t1415,2205.0,9.144509297052155,0.5729332853679311,8.333,8.543,9.084,9.828,9.979
PS5_t1416,2205.0,9.144670748299319,0.572599080800524,8.326,8.543,9.085,9.828,9.979
PS5_t1417,2205.0,9.14494195011338,0.5723660712308123,8.334,8.54,9.085,9.826,9.979
PS5_t1418,2205.0,9.145276643990929,0.5722020045051346,8.33,8.542,9.08,9.826,9.98
PS5_t1419,2205.0,9.145435827664398,0.5723381654022822,8.328,8.544,9.08,9.826,9.979
PS5_t1420,2205.0,9.145430385487527,0.5727227708994931,8.33,8.545,9.083,9.828,9.983
PS5_t1421,2205.0,9.145274829931973,0.573071837528083,8.329,8.543,9.085,9.828,9.981
PS5_t1422,2205.0,9.145062585034012,0.5732916527652728,8.33,8.547,9.083,9.828,9.98
PS5_t1423,2205.0,9.145042176870747,0.573197459934283,8.33,8.547,9.084,9.83,9.981
PS5_t1424,2205.0,9.145085260770975,0.5729478474708628,8.323,8.54,9.087,9.828,9.982
PS5_t1425,2205.0,9.145266666666668,0.5725672989236578,8.334,8.543,9.084,9.826,9.988
PS5_t1426,2205.0,9.14561814058957,0.5723129610991652,8.336,8.538,9.083,9.826,9.984
PS5_t1427,2205.0,9.145821315192745,0.5723405235991987,8.333,8.545,9.079,9.826,9.983
PS5_t1428,2205.0,9.145886621315192,0.5725696534139622,8.333,8.543,9.082,9.828,9.983
PS5_t1429,2205.0,9.145721088435375,0.5730055869387851,8.337,8.543,9.085,9.828,9.977
PS5_t1430,2205.0,9.145559183673468,0.5733670648666032,8.328,8.544,9.087,9.83,9.982
PS5_t1431,2205.0,9.145470294784582,0.5735551100758766,8.33,8.545,9.082,9.828,9.98
PS5_t1432,2205.0,9.145386394557823,0.573405695039188,8.333,8.545,9.083,9.83,9.983
PS5_t1433,2205.0,9.145616326530613,0.5730502496836931,8.335,8.543,9.085,9.83,9.979
PS5_t1434,2205.0,9.145892063492063,0.5728335127709435,8.33,8.542,9.085,9.828,9.986
PS5_t1435,2205.0,9.146120181405896,0.5727042076112022,8.334,8.543,9.083,9.828,9.986
PS5_t1436,2205.0,9.146192290249433,0.5728873056754301,8.333,8.545,9.08,9.83,9.991
PS5_t1437,2205.0,9.146221315192744,0.5732420780398754,8.338,8.542,9.084,9.83,9.988
PS5_t1438,2205.0,9.146113378684808,0.5735774044220878,8.323,8.539,9.085,9.83,9.984
PS5_t1439,2205.0,9.145874376417233,0.5739047946658155,8.321,8.542,9.083,9.83,9.987
PS5_t1440,2205.0,9.145790929705216,0.573916899349295,8.325,8.545,9.083,9.832,9.988
PS5_t1441,2205.0,9.145809977324262,0.5735852173250298,8.33,8.545,9.085,9.828,9.98
PS5_t1442,2205.0,9.146077097505668,0.5731508580046785,8.33,8.544,9.087,9.828,9.981
PS5_t1443,2205.0,9.146439909297053,0.5729370177914049,8.335,8.54,9.083,9.828,9.981
PS5_t1444,2205.0,9.146572335600908,0.5729331074432422,8.329,8.545,9.08,9.828,9.989
PS5_t1445,2205.0,9.146702040816326,0.5731164206315036,8.33,8.546,9.082,9.83,9.983
PS5_t1446,2205.0,9.146520181405895,0.5735808480679812,8.333,8.542,9.087,9.83,9.981
PS5_t1447,2205.0,9.146350566893425,0.5739681201157093,8.332,8.543,9.087,9.831,9.982
PS5_t1448,2205.0,9.146298866213153,0.5740648096230375,8.328,8.547,9.083,9.833,9.979
PS5_t1449,2205.0,9.14635827664399,0.5738875773480511,8.328,8.545,9.087,9.833,9.981
PS5_t1450,2205.0,9.146542403628118,0.5736312531214985,8.335,8.542,9.087,9.83,9.981
PS5_t1451,2205.0,9.146741496598638,0.5734073297522003,8.326,8.542,9.085,9.831,9.986
PS5_t1452,2205.0,9.147049433106577,0.5733014229900761,8.328,8.545,9.083,9.828,9.99
PS5_t1453,2205.0,9.147120181405896,0.5735480702673561,8.334,8.546,9.083,9.831,9.984
PS5_t1454,2205.0,9.146924716553288,0.5739716360378178,8.331,8.543,9.083,9.828,9.982
PS5_t1455,2205.0,9.146809070294784,0.5743853775877812,8.326,8.542,9.089,9.832,9.986
PS5_t1456,2205.0,9.146674829931971,0.5746250461579167,8.333,8.547,9.087,9.832,9.985
PS5_t1457,2205.0,9.146635374149659,0.5746131275023318,8.325,8.547,9.087,9.833,9.99
PS5_t1458,2205.0,9.146591836734695,0.5742548073641881,8.328,8.545,9.09,9.832,9.985
PS5_t1459,2205.0,9.146857142857142,0.5738466464868559,8.335,8.542,9.085,9.83,9.988
PS5_t1460,2205.0,9.147215873015872,0.5736766809984835,8.326,8.54,9.085,9.83,9.986
PS5_t1461,2205.0,9.147367800453514,0.5737276559408602,8.324,8.545,9.083,9.83,9.995
PS5_t1462,2205.0,9.147444444444444,0.5739945230948214,8.328,8.545,9.084,9.83,9.986
PS5_t1463,2205.0,9.147354195011339,0.5744464803532556,8.331,8.539,9.085,9.831,9.983
PS5_t1464,2205.0,9.147245351473922,0.5747971773056122,8.329,8.541,9.087,9.833,9.988
PS5_t1465,2205.0,9.14730612244898,0.5749199188168168,8.33,8.547,9.085,9.833,9.979
PS5_t1466,2205.0,9.147329251700679,0.5748433057872189,8.321,8.546,9.089,9.833,9.984
PS5_t1467,2205.0,9.147481179138323,0.5744286818723389,8.331,8.541,9.089,9.833,9.988
PS5_t1468,2205.0,9.147729251700682,0.5741634905383485,8.337,8.54,9.087,9.833,9.995
PS5_t1469,2205.0,9.147978684807255,0.5741668049991041,8.332,8.541,9.082,9.833,9.992
PS5_t1470,2205.0,9.148076190476191,0.574403802487553,8.326,8.544,9.084,9.833,9.99
PS5_t1471,2205.0,9.147989569160996,0.5747905752763683,8.333,8.543,9.085,9.831,9.989
PS5_t1472,2205.0,9.147769614512473,0.5751599631372871,8.326,8.54,9.089,9.833,9.985
PS5_t1473,2205.0,9.147492063492065,0.5754974377589447,8.334,8.545,9.085,9.835,9.986
PS5_t1474,2205.0,9.147398185941043,0.5754793166716359,8.335,8.544,9.087,9.835,9.983
PS5_t1475,2205.0,9.147477097505668,0.5751499181557346,8.336,8.544,9.089,9.833,9.981
PS5_t1476,2205.0,9.147802721088436,0.5748393222923883,8.338,8.54,9.087,9.833,9.992
PS5_t1477,2205.0,9.148032199546485,0.5746835540162339,8.334,8.543,9.085,9.833,9.991
PS5_t1478,2205.0,9.148110204081632,0.5747239462886263,8.328,8.546,9.083,9.831,9.998
PS5_t1479,2205.0,9.148177777777779,0.5748876013836461,8.328,8.542,9.084,9.832,9.988
PS5_t1480,2205.0,9.148031292517008,0.5753007683513955,8.33,8.542,9.087,9.833,9.994
PS5_t1481,2205.0,9.148025396825398,0.5756662480281209,8.331,8.545,9.09,9.833,9.988
PS5_t1482,2205.0,9.148115646258503,0.5756918324804218,8.333,8.545,9.087,9.835,9.986
PS5_t1483,2205.0,9.148179591836733,0.5754155473430943,8.328,8.544,9.087,9.833,9.99
PS5_t1484,2205.0,9.148367800453514,0.5750622378980963,8.337,8.543,9.091,9.835,9.991
PS5_t1485,2205.0,9.14858820861678,0.5749174177631688,8.333,8.541,9.087,9.833,9.996
PS5_t1486,2205.0,9.148906122448981,0.5748157968846725,8.334,8.542,9.085,9.833,9.993
PS5_t1487,2205.0,9.148885714285713,0.5749727552923648,8.331,8.545,9.085,9.833,9.992
PS5_t1488,2205.0,9.148706575963718,0.5754423719117331,8.335,8.541,9.085,9.833,9.992
PS5_t1489,2205.0,9.1485179138322,0.5758603484348069,8.333,8.542,9.087,9.835,9.989
PS5_t1490,2205.0,9.148432653061226,0.576012638359918,8.331,8.545,9.09,9.835,9.989
PS5_t1491,2205.0,9.14854149659864,0.5758408313859184,8.325,8.545,9.09,9.837,9.986
PS5_t1492,2205.0,9.148584580498866,0.5754649006231791,8.328,8.543,9.092,9.835,9.993
PS5_t1493,2205.0,9.148851247165533,0.5751928380217859,8.337,8.542,9.089,9.833,9.996
PS5_t1494,2205.0,9.14912380952381,0.5751034299779595,8.337,8.542,9.087,9.833,9.997
PS5_t1495,2205.0,9.149296145124717,0.5753200938196464,8.33,8.545,9.087,9.833,9.996
PS5_t1496,2205.0,9.149298866213151,0.5756585119186973,8.337,8.54,9.085,9.835,9.993
PS5_t1497,2205.0,9.149036281179137,0.5760505801710329,8.333,8.54,9.089,9.833,9.996
PS5_t1498,2205.0,9.14904126984127,0.5763869390161797,8.33,8.544,9.092,9.835,9.995
PS5_t1499,2205.0,9.149144217687073,0.57643993621449,8.331,8.546,9.089,9.837,9.991
PS5_t1500,2205.0,9.149258049886623,0.5761877971394572,8.33,8.545,9.087,9.837,9.988
PS5_t1501,2205.0,9.149556916099774,0.5757862454171147,8.333,8.543,9.09,9.836,9.986
PS5_t1502,2205.0,9.14976371882086,0.5755354612047214,8.335,8.54,9.089,9.835,9.988
PS5_t1503,2205.0,9.150007256235828,0.5754902911995367,8.334,8.546,9.085,9.835,9.999
PS5_t1504,2205.0,9.149987301587302,0.5756676237963326,8.325,8.546,9.089,9.835,10.001
PS5_t1505,2205.0,9.149869387755102,0.5760281372247583,8.333,8.542,9.087,9.835,9.991
PS5_t1506,2205.0,9.149638548752835,0.5763417490267507,8.338,8.547,9.09,9.836,9.992
PS5_t1507,2205.0,9.149495691609976,0.5766280892929577,8.329,8.545,9.09,9.837,9.992
PS5_t1508,2205.0,9.149542403628118,0.5766589023797838,8.325,8.547,9.089,9.837,9.99
PS5_t1509,2205.0,9.149634013605441,0.5763660415181715,8.335,8.542,9.094,9.838,9.989
PS5_t1510,2205.0,9.149934240362812,0.5761227488281168,8.33,8.541,9.091,9.835,9.993
PS5_t1511,2205.0,9.15008752834467,0.5760576740112212,8.336,8.542,9.089,9.836,9.998
PS5_t1512,2205.0,9.150215419501134,0.5761614296766728,8.328,8.545,9.085,9.835,9.993
PS5_t1513,2205.0,9.150288435374149,0.5764350145707546,8.335,8.538,9.087,9.835,9.992
PS5_t1514,2205.0,9.150146031746031,0.5767572914323731,8.337,8.539,9.09,9.836,9.997
PS5_t1515,2205.0,9.150194557823129,0.5769743416270425,8.333,8.544,9.094,9.839,9.992
PS5_t1516,2205.0,9.150158276643992,0.5769713644776105,8.323,8.545,9.087,9.838,9.994
PS5_t1517,2205.0,9.150259863945578,0.5768110405071835,8.33,8.544,9.091,9.838,9.992
PS5_t1518,2205.0,9.150537868480725,0.5765625585202955,8.326,8.542,9.094,9.838,9.993
PS5_t1519,2205.0,9.1507283446712,0.5763164155515146,8.333,8.541,9.091,9.836,10.0
PS5_t1520,2205.0,9.150902494331067,0.576228161274562,8.335,8.545,9.085,9.836,9.998
PS5_t1521,2205.0,9.150832199546485,0.5764344893125939,8.331,8.544,9.087,9.837,9.998
PS5_t1522,2205.0,9.150758730158731,0.5768286465645404,8.329,8.542,9.09,9.837,9.999
PS5_t1523,2205.0,9.150697505668935,0.5771485909397346,8.335,8.542,9.094,9.838,9.99
PS5_t1524,2205.0,9.150601814058955,0.5772613075878956,8.335,8.543,9.09,9.84,9.995
PS5_t1525,2205.0,9.150775056689344,0.5771700856911682,8.326,8.542,9.092,9.839,9.989
PS5_t1526,2205.0,9.15087573696145,0.5768603614101165,8.336,8.545,9.095,9.84,9.996
PS5_t1527,2205.0,9.151029478458048,0.5766363818089577,8.333,8.544,9.094,9.837,9.991
PS5_t1528,2205.0,9.151140589569161,0.5766293888581587,8.338,8.545,9.089,9.837,9.992
PS5_t1529,2205.0,9.1511179138322,0.5768131278469882,8.335,8.544,9.087,9.837,9.999
PS5_t1530,2205.0,9.151030839002267,0.5772705505412593,8.342,8.542,9.087,9.837,9.996
PS5_t1531,2205.0,9.150863492063493,0.577568693878414,8.333,8.539,9.089,9.837,9.994
PS5_t1532,2205.0,9.150942857142859,0.5777889071573803,8.334,8.542,9.09,9.838,9.993
PS5_t1533,2205.0,9.1510589569161,0.5776690073073409,8.325,8.542,9.09,9.84,9.999
PS5_t1534,2205.0,9.151229478458049,0.5773556968397177,8.33,8.545,9.094,9.839,10.002
PS5_t1535,2205.0,9.151495238095238,0.5770575902212377,8.329,8.542,9.094,9.839,9.991
PS5_t1536,2205.0,9.151596371882086,0.5768073138412908,8.334,8.542,9.09,9.837,9.999
PS5_t1537,2205.0,9.151718367346938,0.5769343696087179,8.329,8.545,9.089,9.837,9.995
PS5_t1538,2205.0,9.151636734693877,0.5772392191834869,8.332,8.542,9.089,9.837,9.999
PS5_t1539,2205.0,9.151513378684808,0.5774828643741677,8.332,8.54,9.089,9.839,9.998
PS5_t1540,2205.0,9.151351020408162,0.5777542605828967,8.339,8.541,9.094,9.84,9.991
PS5_t1541,2205.0,9.151316099773243,0.5779256653913145,8.326,8.545,9.09,9.839,9.996
PS5_t1542,2205.0,9.151549659863946,0.5777861638136422,8.326,8.545,9.092,9.84,9.989
PS5_t1543,2205.0,9.151739229024942,0.5774158587899746,8.336,8.543,9.095,9.842,9.993
PS5_t1544,2205.0,9.151989115646257,0.5771462130540567,8.328,8.54,9.092,9.84,9.998
PS5_t1545,2205.0,9.15221224489796,0.5770883463291121,8.33,8.544,9.09,9.838,10.007
PS5_t1546,2205.0,9.152299319727891,0.5772259174117548,8.321,8.545,9.089,9.839,9.997
PS5_t1547,2205.0,9.15242448979592,0.5774705288940516,8.33,8.544,9.09,9.84,10.001
PS5_t1548,2205.0,9.152283446712016,0.5777418695287945,8.331,8.543,9.092,9.837,10.003
PS5_t1549,2205.0,9.152209523809525,0.5780964496359321,8.33,8.544,9.094,9.84,9.993
PS5_t1550,2205.0,9.15224671201814,0.5780064124123314,8.329,8.547,9.094,9.842,9.993
PS5_t1551,2205.0,9.152377324263037,0.5776978295304548,8.334,8.545,9.094,9.842,10.0
PS5_t1552,2205.0,9.152556009070294,0.5774591170909591,8.333,8.542,9.095,9.841,9.991
PS5_t1553,2205.0,9.152612698412698,0.5772207149268583,8.335,8.543,9.092,9.838,10.001
PS5_t1554,2205.0,9.152780498866214,0.5772709953476131,8.326,8.545,9.089,9.84,9.998
PS5_t1555,2205.0,9.152633106575964,0.5774519913040296,8.335,8.545,9.087,9.839,10.002
PS5_t1556,2205.0,9.152463945578232,0.5778522630600549,8.334,8.539,9.089,9.838,9.999
PS5_t1557,2205.0,9.152511111111114,0.5781877230565914,8.33,8.542,9.095,9.84,10.002
PS5_t1558,2205.0,9.152574149659864,0.5782163171374983,8.329,8.545,9.092,9.84,9.998
PS5_t1559,2205.0,9.15272380952381,0.5780944010100157,8.329,8.543,9.095,9.843,9.993
PS5_t1560,2205.0,9.152775056689343,0.5778586670049359,8.336,8.543,9.097,9.842,9.995
PS5_t1561,2205.0,9.152891609977324,0.577654051975327,8.334,8.542,9.094,9.84,10.001
PS5_t1562,2205.0,9.153038095238095,0.5777221710273475,8.34,8.545,9.09,9.84,10.006
PS5_t1563,2205.0,9.153033560090702,0.5777538927425746,8.331,8.545,9.089,9.839,10.004
PS5_t1564,2205.0,9.15295238095238,0.5780795683085727,8.335,8.542,9.089,9.841,9.997
PS5_t1565,2205.0,9.152748299319727,0.5785213885094055,8.331,8.541,9.092,9.839,9.997
PS5_t1566,2205.0,9.15271746031746,0.5786802961900714,8.325,8.545,9.094,9.842,9.999
PS5_t1567,2205.0,9.152779138321996,0.5786307392577391,8.323,8.545,9.091,9.844,9.999
PS5_t1568,2205.0,9.152882993197277,0.5783695462576013,8.33,8.547,9.095,9.843,9.995
PS5_t1569,2205.0,9.153137868480725,0.5780527477391452,8.33,8.543,9.094,9.842,9.995
PS5_t1570,2205.0,9.153407709750567,0.5777839676556591,8.333,8.542,9.094,9.841,10.005
PS5_t1571,2205.0,9.153510657596373,0.5778343042881198,8.33,8.542,9.092,9.839,9.999
PS5_t1572,2205.0,9.153410430839003,0.5781746746687833,8.336,8.543,9.091,9.842,10.002
PS5_t1573,2205.0,9.153349206349205,0.5784720208506524,8.335,8.542,9.092,9.84,9.995
PS5_t1574,2205.0,9.153270294784578,0.5787635127382262,8.337,8.542,9.094,9.842,9.997
PS5_t1575,2205.0,9.15337052154195,0.5789377289123696,8.329,8.543,9.094,9.843,10.0
PS5_t1576,2205.0,9.153627664399092,0.5786894242845626,8.331,8.544,9.095,9.844,10.0
PS5_t1577,2205.0,9.153661678004536,0.5783379652086834,8.328,8.545,9.097,9.844,9.995
PS5_t1578,2205.0,9.153767346938777,0.5780564366412403,8.328,8.545,9.095,9.842,9.995
PS5_t1579,2205.0,9.153998639455784,0.578051875272726,8.33,8.547,9.094,9.842,10.002
PS5_t1580,2205.0,9.154101133786849,0.5781262148943591,8.326,8.543,9.092,9.841,10.01
PS5_t1581,2205.0,9.153933333333333,0.578258817548505,8.326,8.542,9.092,9.842,10.005
PS5_t1582,2205.0,9.153769614512472,0.5786445724901518,8.333,8.542,9.095,9.84,9.998
PS5_t1583,2205.0,9.15374739229025,0.5786816664599561,8.335,8.545,9.094,9.842,9.994
PS5_t1584,2205.0,9.153765532879818,0.5786381869899856,8.329,8.547,9.094,9.843,9.997
PS5_t1585,2205.0,9.153909297052156,0.5784652498709516,8.331,8.546,9.097,9.844,9.998
PS5_t1586,2205.0,9.154006802721089,0.5782034809478401,8.335,8.544,9.096,9.843,9.998
PS5_t1587,2205.0,9.154125623582766,0.5780518262966361,8.333,8.545,9.095,9.842,10.005
PS5_t1588,2205.0,9.154242630385488,0.5780361627453371,8.328,8.547,9.094,9.841,10.006
PS5_t1589,2205.0,9.154194104308392,0.5783540247239647,8.33,8.542,9.092,9.841,10.007
PS5_t1590,2205.0,9.154090249433107,0.5786117072195844,8.335,8.542,9.094,9.841,9.996
PS5_t1591,2205.0,9.154106575963718,0.5787635484275919,8.336,8.549,9.097,9.842,10.002
PS5_t1592,2205.0,9.154275283446712,0.578754776747033,8.321,8.547,9.095,9.843,9.998
PS5_t1593,2205.0,9.154422222222221,0.5785072300366508,8.328,8.547,9.096,9.843,9.997
PS5_t1594,2205.0,9.15452335600907,0.5783082758433232,8.335,8.545,9.099,9.843,9.997
PS5_t1595,2205.0,9.15471201814059,0.5780991632305936,8.338,8.542,9.097,9.842,9.996
PS5_t1596,2205.0,9.154741496598641,0.5781330781171284,8.332,8.545,9.095,9.842,10.0
PS5_t1597,2205.0,9.154686167800453,0.5782759072247793,8.333,8.543,9.092,9.84,10.003
PS5_t1598,2205.0,9.1545537414966,0.5784535476182179,8.331,8.538,9.092,9.843,10.009
PS5_t1599,2205.0,9.154412698412697,0.5787676823624546,8.329,8.543,9.096,9.842,10.004
PS5_t1600,2205.0,9.154357823129251,0.5787705375648918,8.335,8.546,9.097,9.842,9.998
PS5_t1601,2205.0,9.154414965986394,0.5787408359711311,8.326,8.547,9.097,9.842,10.006
